,time,value
8240,2014-03-13 18:00:00.000,0.0
8241,2014-03-13 21:00:00.000,-1.0
8242,2014-03-14 09:00:00.000,-2.0
8243,2014-03-14 13:00:00.000,1.0
8244,2014-03-14 17:00:00.000,-1.0
8245,2014-03-14 18:00:00.000,-1.0
8246,2014-03-14 21:00:00.000,1.0
8247,2014-03-15 09:00:00.000,1.0
8248,2014-03-15 12:00:00.000,2.0
8249,2014-03-15 15:00:00.000,-1.0
8250,2014-03-15 18:00:00.000,-1.0
8251,2014-03-15 22:00:00.000,1.0
8252,2014-03-16 11:00:00.000,-2.0
8253,2014-03-16 12:00:00.000,-1.0
8254,2014-03-16 15:00:00.000,2.0
8255,2014-03-16 20:00:00.000,-2.0
8256,2014-03-16 21:00:00.000,-1.0
8257,2014-03-17 08:00:00.000,-2.0
8258,2014-03-17 12:00:00.000,2.0
8259,2014-03-17 15:00:00.000,-1.0
8260,2014-03-17 18:00:00.000,-1.0
8261,2014-03-17 23:00:00.000,-1.0
8262,2014-03-18 09:00:00.000,-2.0
8263,2014-03-18 13:00:00.000,1.0
8264,2014-03-18 14:00:00.000,1.0
8265,2014-03-18 18:00:00.000,1.0
8266,2014-03-18 20:00:00.000,1.0
8267,2014-03-19 09:00:00.000,-2.0
8268,2014-03-19 12:00:00.000,1.0
8269,2014-03-19 15:00:00.000,1.0
8270,2014-03-19 18:00:00.000,1.0
8271,2014-03-19 21:00:00.000,-1.0
8272,2014-03-20 09:00:00.000,2.0
8273,2014-03-20 14:00:00.000,1.0
8274,2014-03-20 21:00:00.000,-1.0
8275,2014-03-21 08:00:00.000,-1.0
8276,2014-03-21 11:00:00.000,2.0
8277,2014-03-21 15:00:00.000,2.0
8278,2014-03-21 18:00:00.000,1.0
8279,2014-03-21 22:00:00.000,1.0
8280,2014-03-22 09:00:00.000,-2.0
8281,2014-03-22 11:00:00.000,2.0
8282,2014-03-22 16:00:00.000,1.0
8283,2014-03-22 23:00:00.000,1.0
8284,2014-03-23 09:00:00.000,-2.0
8285,2014-03-23 12:00:00.000,-1.0
8286,2014-03-23 15:00:00.000,1.0
8287,2014-03-23 18:00:00.000,1.0
8288,2014-03-23 21:00:00.000,1.0
8289,2014-03-24 10:00:00.000,-2.0
8290,2014-03-24 12:00:00.000,-1.0
8291,2014-03-24 15:00:00.000,1.0
8292,2014-03-24 18:00:00.000,1.0
8293,2014-03-24 21:00:00.000,1.0
8294,2014-03-25 09:00:00.000,1.0
8295,2014-03-25 12:00:00.000,1.0
8296,2014-03-25 15:00:00.000,-1.0
8297,2014-03-25 18:00:00.000,1.0
8298,2014-03-25 21:00:00.000,1.0
8299,2014-03-26 09:00:00.000,2.0
8300,2014-03-26 14:00:00.000,2.0
8301,2014-03-26 15:00:00.000,-1.0
8302,2014-03-26 20:00:00.000,-1.0
8303,2014-03-26 21:00:00.000,-1.0
8304,2014-03-27 09:00:00.000,-2.0
8305,2014-03-27 11:00:00.000,-1.0
8306,2014-03-27 15:00:00.000,1.0
8307,2014-03-27 23:00:00.000,2.0
8308,2014-03-28 09:00:00.000,-2.0
8309,2014-03-28 11:00:00.000,-1.0
8310,2014-03-28 19:00:00.000,-1.0
8311,2014-03-28 21:00:00.000,1.0
8312,2014-03-29 09:00:00.000,0.0
8313,2014-03-29 20:00:00.000,-1.0
8314,2014-03-30 10:00:00.000,-2.0
8315,2014-03-30 12:00:00.000,-1.0
8316,2014-03-30 15:00:00.000,2.0
8317,2014-03-30 20:00:00.000,1.0
8318,2014-03-30 21:00:00.000,2.0
8319,2014-03-31 09:00:00.000,1.0
8320,2014-03-31 12:00:00.000,-2.0
8321,2014-03-31 15:00:00.000,1.0
8322,2014-03-31 23:00:00.000,-1.0
8323,2014-04-01 09:00:00.000,-1.0
8324,2014-04-01 12:00:00.000,1.0
8325,2014-04-01 15:00:00.000,-1.0
8326,2014-04-01 18:00:00.000,-2.0
8327,2014-04-01 21:00:00.000,1.0
8328,2014-04-02 08:00:00.000,-1.0
8329,2014-04-02 12:00:00.000,1.0
8330,2014-04-02 15:00:00.000,-1.0
8331,2014-04-02 17:00:00.000,-1.0
8332,2014-04-02 21:00:00.000,1.0
8333,2014-04-03 12:00:00.000,-1.0
8334,2014-04-03 15:00:00.000,-1.0
8335,2014-04-03 19:00:00.000,1.0
8336,2014-04-03 22:00:00.000,-1.0
8337,2014-04-04 11:00:00.000,-1.0
8338,2014-04-04 12:00:00.000,-1.0
8339,2014-04-04 15:00:00.000,-1.0
8340,2014-04-04 18:00:00.000,1.0
8341,2014-04-04 21:00:00.000,1.0
8342,2014-04-05 10:00:00.000,2.0
8343,2014-04-05 12:00:00.000,1.0
8344,2014-04-05 16:00:00.000,-1.0
8345,2014-04-05 18:00:00.000,-1.0
8346,2014-04-05 23:00:00.000,-1.0
8347,2014-04-06 09:00:00.000,-2.0
8348,2014-04-06 15:00:00.000,-1.0
8349,2014-04-06 20:00:00.000,1.0
8350,2014-04-06 21:00:00.000,
8351,2014-04-07 10:00:00.000,-1.0
8352,2014-04-07 12:00:00.000,1.0
8353,2014-04-07 15:00:00.000,-1.0
8354,2014-04-07 18:00:00.000,-1.0
8355,2014-04-07 21:00:00.000,1.0
8356,2014-04-08 09:00:00.000,1.0
8357,2014-04-08 12:00:00.000,
8358,2014-04-08 15:00:00.000,-1.0
8359,2014-04-08 19:00:00.000,1.0
8360,2014-04-08 21:00:00.000,1.0
8361,2014-04-09 09:00:00.000,-1.0
8362,2014-04-09 12:00:00.000,
8363,2014-04-09 15:00:00.000,-1.0
8364,2014-04-09 18:00:00.000,1.0
8365,2014-04-09 21:00:00.000,-1.0
8366,2014-04-10 08:00:00.000,-1.0
8367,2014-04-10 12:00:00.000,1.0
8368,2014-04-10 15:00:00.000,1.0
8369,2014-04-10 18:00:00.000,1.0
8370,2014-04-10 23:00:00.000,-1.0
8371,2014-04-11 10:00:00.000,2.0
8372,2014-04-11 12:00:00.000,-1.0
8373,2014-04-11 15:00:00.000,1.0
8374,2014-04-11 18:00:00.000,1.0
8375,2014-04-11 20:00:00.000,2.0
8376,2014-04-12 09:00:00.000,1.0
8377,2014-04-12 12:00:00.000,2.0
8378,2014-04-12 18:00:00.000,1.0
8379,2014-04-12 23:00:00.000,1.0
8380,2014-04-13 10:00:00.000,-1.0
8381,2014-04-13 12:00:00.000,-1.0
8382,2014-04-13 17:00:00.000,1.0
8383,2014-04-13 18:00:00.000,
8384,2014-04-13 21:00:00.000,1.0
8385,2014-04-14 09:00:00.000,1.0
8386,2014-04-14 12:00:00.000,-1.0
8387,2014-04-14 15:00:00.000,1.0
8388,2014-04-14 18:00:00.000,1.0
8389,2014-04-14 21:00:00.000,2.0
8390,2014-04-15 09:00:00.000,-1.0
8391,2014-04-15 12:00:00.000,2.0
8392,2014-04-15 15:00:00.000,-1.0
8393,2014-04-15 18:00:00.000,2.0
8394,2014-04-15 21:00:00.000,1.0
8395,2014-04-16 09:00:00.000,2.0
8396,2014-04-16 12:00:00.000,2.0
8397,2014-04-16 15:00:00.000,2.0
8398,2014-04-16 21:00:00.000,-1.0
8399,2014-04-17 10:00:00.000,-2.0
8400,2014-04-17 12:00:00.000,-1.0
8401,2014-04-17 15:00:00.000,2.0
8402,2014-04-17 19:00:00.000,-1.0
8403,2014-04-17 21:00:00.000,-1.0
8404,2014-04-18 10:00:00.000,
8405,2014-04-18 12:00:00.000,1.0
8406,2014-04-18 15:00:00.000,1.0
8407,2014-04-18 18:00:00.000,-1.0
8408,2014-04-18 21:00:00.000,-1.0
8409,2014-04-19 09:00:00.000,2.0
8410,2014-04-19 12:00:00.000,2.0
8411,2014-04-19 17:00:00.000,1.0
8412,2014-04-19 20:00:00.000,1.0
8413,2014-04-19 21:00:00.000,2.0
8414,2014-04-20 14:00:00.000,1.0
8415,2014-04-20 18:00:00.000,1.0
8416,2014-04-20 21:00:00.000,2.0
8417,2014-04-21 12:00:00.000,2.0
8418,2014-04-21 16:00:00.000,2.0
8419,2014-04-21 18:00:00.000,-1.0
8420,2014-04-21 21:00:00.000,1.0
8421,2014-04-22 10:00:00.000,1.0
8422,2014-04-22 12:00:00.000,1.0
8423,2014-04-22 14:00:00.000,1.0
8424,2014-04-22 18:00:00.000,-1.0
8425,2014-04-22 21:00:00.000,2.0
8426,2014-04-23 09:00:00.000,1.0
8427,2014-04-23 12:00:00.000,2.0
8428,2014-04-23 15:00:00.000,-1.0
8429,2014-04-23 21:00:00.000,1.0
8430,2014-04-24 09:00:00.000,-1.0
8431,2014-04-24 12:00:00.000,-1.0
8432,2014-04-24 15:00:00.000,1.0
8433,2014-04-24 18:00:00.000,-1.0
8434,2014-04-24 21:00:00.000,1.0
8435,2014-04-25 10:00:00.000,1.0
8436,2014-04-25 12:00:00.000,1.0
