,time,value
1135332,2014-04-05 23:43:16.289,478.82599999999996
1135356,2014-04-06 10:51:33.361,350.907
1135395,2014-04-06 15:51:59.555,176.646
1135444,2014-04-06 21:51:21.164,662.3789999999999
1135474,2014-04-06 23:51:09.816,35.068000000000005
1135475,2014-04-06 23:51:45.732,708.9789999999999
1135512,2014-04-07 10:29:53.730,131.495
1135663,2014-04-07 16:25:50.821,146.736
1135718,2014-04-07 22:44:11.990,505.425
1135942,2014-04-08 19:11:17.773,824.2819999999999
1135943,2014-04-08 19:25:02.308,192.899
1135966,2014-04-08 20:32:38.986,191.537
1135967,2014-04-08 20:44:05.585,263.448
1136015,2014-04-09 09:21:41.845,972.166
1136041,2014-04-09 10:38:57.852,12.206
1136042,2014-04-09 10:39:10.223,229.07299999999998
1136071,2014-04-09 14:50:24.507,755.05
1136207,2014-04-09 19:49:29.062,269.293
1136240,2014-04-09 22:07:25.867,307.427
1136320,2014-04-10 10:45:56.898,78.852
1136390,2014-04-10 14:39:56.907,487.704
1136488,2014-04-10 18:58:16.380,134.653
1136534,2014-04-10 22:55:10.483,351.726
1136559,2014-04-11 07:18:45.700,308.644
1136748,2014-04-11 16:30:55.065,29.601999999999997
1136749,2014-04-11 16:31:28.572,251.445
1136794,2014-04-11 17:30:25.884,127.772
1136824,2014-04-11 18:24:52.842,407.879
1136825,2014-04-11 18:32:59.480,7.0729999999999995
1136845,2014-04-11 20:43:45.969,303.589
1136854,2014-04-11 21:10:48.688,543.835
1136912,2014-04-11 23:32:42.444,131.179
1136913,2014-04-11 23:36:31.568,458.311
1136954,2014-04-12 10:10:22.529,910.8389999999999
1136969,2014-04-12 10:42:44.022,701.837
1137000,2014-04-12 16:22:07.207,319.611
1137018,2014-04-12 17:14:38.525,800.122
1137062,2014-04-13 00:05:40.128,265.411
1137085,2014-04-13 09:45:59.605,482.686
1137122,2014-04-13 11:57:21.631,142.55200000000002
1137140,2014-04-13 13:02:45.161,137.636
1137176,2014-04-13 18:39:40.029,463.418
1137216,2014-04-13 21:10:56.726,441.87
1137516,2014-04-14 18:26:27.793,264.765
1137517,2014-04-14 19:10:07.019,21.252
1137518,2014-04-14 20:07:48.822,5.209
1137559,2014-04-14 22:17:12.790,384.91900000000004
1137738,2014-04-15 14:56:55.539,69.30199999999999
1137746,2014-04-15 15:11:05.644,143.679
1138019,2014-04-16 15:37:13.513,54.051
1138020,2014-04-16 15:39:12.664,3.1210000000000004
1138025,2014-04-16 15:43:25.078,707.284
1138026,2014-04-16 15:55:42.417,159.714
1138027,2014-04-16 16:02:32.575,3.011
1138030,2014-04-16 16:02:55.611,51.119
1138031,2014-04-16 16:03:55.473,51.925
1138032,2014-04-16 16:04:47.723,65.528
1138053,2014-04-16 17:10:52.681,164.123
1138265,2014-04-17 15:45:44.720,137.819
1138314,2014-04-17 17:36:43.111,189.87099999999998
1138343,2014-04-17 18:32:47.460,873.196
1138378,2014-04-17 21:06:24.480,427.459
1138471,2014-04-18 11:54:37.747,540.616
1138673,2014-04-19 15:12:15.673,223.5
1138674,2014-04-19 15:22:06.137,950.579
1138755,2014-04-19 20:03:10.436,115.584
1138821,2014-04-20 00:47:05.431,175.78900000000002
1138843,2014-04-20 09:39:23.437,228.043
1138914,2014-04-20 20:32:36.075,255.155
1138940,2014-04-20 22:04:36.278,178.21200000000002
1138941,2014-04-20 22:16:55.503,60.278999999999996
1138948,2014-04-20 22:20:01.618,920.7239999999999
1139077,2014-04-21 14:46:16.111,4.021
1139553,2014-04-23 17:29:01.292,94.59899999999999
1139652,2014-04-24 09:51:31.966,9.124
1139969,2014-04-25 13:02:10.197,226.11900000000003
1140413,2014-04-28 00:44:46.729,328.626
1140547,2014-04-28 16:02:43.332,237.21
1140578,2014-04-28 17:40:32.174,503.355
1140871,2014-04-29 23:18:35.335,644.11
1141455,2014-05-01 19:02:45.040,469.749
1141456,2014-05-01 19:20:08.825,127.68799999999999
1141725,2014-05-02 16:59:23.513,178.118
1141965,2014-05-03 18:38:57.259,26.189
