,time,value
2215724,2014-03-26 22:26:31.302,2.006
2215779,2014-03-27 12:58:31.255,1.002
2215780,2014-03-27 12:58:32.257,8.446
2215781,2014-03-27 13:00:33.967,4.039
2215854,2014-03-27 17:16:16.559,2.015
2215855,2014-03-27 17:16:18.575,35.214
2215922,2014-03-27 23:37:13.976,1.0659999999999998
2215923,2014-03-27 23:37:15.043,10.001
2215924,2014-03-27 23:37:27.122,5.074
2215938,2014-03-28 00:59:25.516,2.004
2215939,2014-03-28 00:59:27.522,2.043
2216463,2014-04-01 12:27:47.398,2.012
2216530,2014-04-01 18:01:10.453,2.77
2216531,2014-04-01 18:01:42.474,4.04
2218366,2014-04-14 14:21:18.546,2.138
2218367,2014-04-14 14:21:20.697,21.06
2218368,2014-04-14 14:32:05.773,10.012
2218369,2014-04-14 14:43:03.673,9.072000000000001
2218568,2014-04-15 13:21:01.038,2.016
2218569,2014-04-15 13:21:03.055,7.647
2218570,2014-04-15 13:24:48.835,3.008
2219062,2014-04-19 14:45:03.131,1.504
2219063,2014-04-19 15:03:00.638,3.0780000000000003
2219064,2014-04-19 15:41:43.822,4.0969999999999995
2220705,2014-05-01 12:03:15.273,1.004
2220706,2014-05-01 12:03:16.279,2.025
2220900,2014-05-02 22:22:08.098,1.025
2220901,2014-05-02 22:22:09.134,2.012
