,time,value
675314,2014-04-02 07:24:58.436,7.062
675315,2014-04-02 07:25:05.503,70.109
675316,2014-04-02 07:31:08.694,1.9509999999999998
675317,2014-04-02 07:36:02.200,2.112
675318,2014-04-02 07:37:04.569,4.088
675319,2014-04-02 07:37:08.658,13.276
675323,2014-04-02 07:41:19.039,1.003
675324,2014-04-02 07:41:20.042,3.912
675325,2014-04-02 07:44:42.921,22.061999999999998
675326,2014-04-02 07:48:53.809,2.155
675327,2014-04-02 07:51:34.493,33.428000000000004
675328,2014-04-02 07:52:08.835,5.062
675491,2014-04-03 08:02:43.578,4.03
675492,2014-04-03 08:02:47.617,8.133
675493,2014-04-03 08:04:11.605,7.13
675494,2014-04-03 08:15:09.440,13.126
675496,2014-04-03 08:15:58.888,2.01
675513,2014-04-03 08:34:06.786,3.0060000000000002
675571,2014-04-03 17:49:21.180,4.015
675572,2014-04-03 17:49:25.197,4.619
675573,2014-04-03 17:49:29.882,6.402
675575,2014-04-03 17:58:04.987,14.091
675576,2014-04-03 17:58:19.203,59.985
675603,2014-04-04 08:29:53.858,1.345
675604,2014-04-04 08:29:55.878,14.044
675605,2014-04-04 08:30:09.923,3.016
675606,2014-04-04 08:30:12.940,3.008
675607,2014-04-04 08:30:15.953,3.01
675608,2014-04-04 08:43:41.118,27.046
675609,2014-04-04 08:44:09.365,2.986
675610,2014-04-04 08:44:32.668,0.7929999999999999
675611,2014-04-04 08:44:34.345,22.225
675613,2014-04-04 08:45:31.766,9.074
675614,2014-04-04 08:45:40.841,23.575
675615,2014-04-04 08:47:20.841,3.842
675634,2014-04-04 17:52:20.167,9.017000000000001
675635,2014-04-04 17:52:46.496,3.148
675636,2014-04-04 17:54:45.818,4.1339999999999995
675639,2014-04-04 17:55:21.184,1.006
675643,2014-04-04 17:55:28.266,28.136
675644,2014-04-04 17:59:33.582,13.315999999999999
675645,2014-04-04 18:02:58.842,4.0889999999999995
675667,2014-04-05 01:27:39.539,106.354
675697,2014-04-05 09:23:41.996,15.517999999999999
675698,2014-04-05 09:32:17.778,6.306
675699,2014-04-05 09:34:34.500,10.196
675706,2014-04-05 11:39:43.552,10.127
675707,2014-04-05 11:40:37.775,9.078
675709,2014-04-05 11:40:53.901,6.035
675711,2014-04-05 11:41:28.045,15.13
675716,2014-04-05 11:43:59.660,13.67
675717,2014-04-05 11:44:24.490,3.009
675720,2014-04-05 11:45:23.996,2.012
675721,2014-04-05 11:45:26.010,7.321000000000001
675722,2014-04-05 11:48:08.931,3.005
675726,2014-04-05 11:57:41.279,1.6880000000000002
675727,2014-04-05 11:59:07.792,2.229
675873,2014-04-06 13:32:01.851,12.030999999999999
675874,2014-04-06 13:44:44.413,4.09
675886,2014-04-06 14:30:24.536,85.845
675921,2014-04-06 18:03:48.767,13.56
675922,2014-04-06 18:11:59.276,3.403
675923,2014-04-06 18:15:17.470,3.025
675928,2014-04-06 18:27:59.979,18.675
675929,2014-04-06 18:33:51.278,2.021
675930,2014-04-06 18:33:53.301,3.109
675936,2014-04-07 08:02:00.687,13.866
675937,2014-04-07 08:11:26.494,25.303
675938,2014-04-07 08:12:31.795,5.02
676014,2014-04-08 07:41:06.789,3.0210000000000004
676015,2014-04-08 07:41:09.970,10.612
676016,2014-04-08 07:57:49.375,3.0069999999999997
676099,2014-04-08 17:14:48.598,6.318
676100,2014-04-08 17:18:03.663,14.633
676101,2014-04-08 17:41:38.759,19.070999999999998
676102,2014-04-08 17:41:57.832,3.008
676103,2014-04-08 17:42:00.841,62.853
676104,2014-04-08 17:43:40.651,4.11
676107,2014-04-08 17:47:23.849,62.31100000000001
676108,2014-04-08 17:51:06.545,2.076
676109,2014-04-08 18:00:02.207,4.011
676111,2014-04-08 18:00:15.283,2.0140000000000002
676167,2014-04-08 21:51:06.697,7.02
