,time,value
775002,2014-03-31 02:30:14.796,5.019
775003,2014-03-31 02:30:19.816,6.021
775432,2014-04-01 22:09:17.470,6.2139999999999995
775433,2014-04-01 22:09:23.688,8.022
775434,2014-04-01 22:09:31.713,41.141999999999996
775782,2014-04-02 23:26:19.035,4.01
775783,2014-04-02 23:26:23.048,14.034
775784,2014-04-02 23:26:37.082,110.454
775798,2014-04-03 00:31:57.046,4.098
775799,2014-04-03 00:32:01.148,13.089
775806,2014-04-03 00:33:06.655,1.002
775807,2014-04-03 00:33:07.658,10.031
775808,2014-04-03 00:33:17.690,58.167
775810,2014-04-03 00:34:19.891,2.006
775811,2014-04-03 00:34:21.900,10.099
775812,2014-04-03 00:34:32.003,35.128
776770,2014-04-05 21:04:32.105,4.111000000000001
776771,2014-04-05 21:04:36.224,6.374
776772,2014-04-05 21:04:42.609,29.125999999999998
777024,2014-04-07 13:26:03.095,13.050999999999998
777025,2014-04-07 13:26:16.154,3.215
777154,2014-04-07 21:12:39.457,3.0069999999999997
777155,2014-04-07 21:12:42.473,12.036
777156,2014-04-07 21:12:54.513,18.07
777369,2014-04-08 16:57:25.760,4.013
777370,2014-04-08 16:57:29.775,21.318
777371,2014-04-08 16:57:51.094,170.79
777798,2014-04-09 19:42:51.841,13.039000000000001
777799,2014-04-09 19:43:04.881,13.037
777800,2014-04-09 19:43:17.918,12.042
779368,2014-04-14 18:37:56.986,5.026
779369,2014-04-14 18:38:02.013,12.037
779370,2014-04-14 18:38:14.051,5.018
779479,2014-04-15 13:07:51.305,6.016
779480,2014-04-15 13:07:57.322,4.011
779611,2014-04-15 19:31:56.410,4.012
779612,2014-04-15 19:32:00.423,14.248
779677,2014-04-15 21:59:19.970,3.009
779678,2014-04-15 21:59:22.979,9.026
780379,2014-04-17 22:13:42.305,5.252999999999999
780380,2014-04-17 22:13:47.559,12.213
780381,2014-04-17 22:13:59.775,32.302
780551,2014-04-18 17:47:38.496,7.261
780552,2014-04-18 17:47:45.759,2.003
781858,2014-04-22 14:44:32.605,5.065
781859,2014-04-22 14:44:37.671,21.065
781860,2014-04-22 14:44:58.736,9.023
782520,2014-04-24 13:34:15.282,3.0069999999999997
782521,2014-04-24 13:34:18.290,8.021
782522,2014-04-24 13:34:26.312,56.168
782525,2014-04-24 13:35:28.815,2.005
782526,2014-04-24 13:35:30.822,7.013999999999999
782527,2014-04-24 13:35:37.838,33.114000000000004
782863,2014-04-25 11:22:39.881,5.016
782864,2014-04-25 11:22:44.898,12.040999999999999
782865,2014-04-25 11:22:56.940,61.213
783561,2014-04-28 22:20:55.055,4.011
783562,2014-04-28 22:20:59.071,11.030999999999999
783563,2014-04-28 22:21:10.104,48.147
784189,2014-05-01 16:31:26.690,12.044
784190,2014-05-01 16:31:38.734,7.106
784191,2014-05-01 16:31:45.842,45.168
784195,2014-05-01 16:32:50.095,3.0060000000000002
784196,2014-05-01 16:32:53.102,7.249
784197,2014-05-01 16:33:00.355,38.167
784204,2014-05-01 16:45:12.482,3.0060000000000002
784205,2014-05-01 16:45:15.490,5.0169999999999995
784277,2014-05-01 18:20:30.411,9.032
784278,2014-05-01 18:20:39.444,4.144
784289,2014-05-01 18:26:38.780,12.045
784290,2014-05-01 18:26:50.826,12.027999999999999
784291,2014-05-01 18:27:02.855,25.113000000000003
784360,2014-05-01 21:20:45.977,12.175
784361,2014-05-01 21:20:58.154,4.125
784362,2014-05-01 21:21:02.279,11.584000000000001
784364,2014-05-01 21:21:15.878,9.047
784365,2014-05-01 21:21:24.930,7.082999999999999
784366,2014-05-01 21:21:32.016,5.22
784367,2014-05-01 21:21:37.239,7.041
784368,2014-05-01 21:21:44.282,145.493
784370,2014-05-01 21:24:13.796,6.018
784371,2014-05-01 21:24:19.819,9.027000000000001
784372,2014-05-01 21:24:28.846,21.103
784436,2014-05-01 23:27:39.426,4.0089999999999995
784437,2014-05-01 23:27:43.437,9.029
784568,2014-05-02 11:13:44.125,4.01
784569,2014-05-02 11:13:48.135,12.033
784570,2014-05-02 11:14:00.171,28.101999999999997
784578,2014-05-02 11:15:12.730,3.008
784579,2014-05-02 11:15:15.740,7.013
784580,2014-05-02 11:15:22.753,104.45
784754,2014-05-02 20:49:30.842,5.061
784755,2014-05-02 20:49:35.905,7.138999999999999
784772,2014-05-02 21:13:31.111,3.009
784773,2014-05-02 21:13:34.121,7.018
784774,2014-05-02 21:13:41.140,68.292
784915,2014-05-03 14:04:01.470,4.0089999999999995
784916,2014-05-03 14:04:05.483,8.017999999999999
784917,2014-05-03 14:04:13.503,40.124
