,time,value
2236596,2014-04-21 09:45:59.904,5.367000000000001
2236597,2014-04-21 12:08:49.562,5.015
2236599,2014-04-21 12:08:57.592,2.005
2236637,2014-04-21 15:23:14.753,19.317
2236638,2014-04-21 17:37:00.891,2.011
2236642,2014-04-21 17:37:16.362,9.05
2236644,2014-04-21 17:42:06.694,3.0580000000000003
2238137,2014-04-30 16:57:04.581,11.036
2238236,2014-04-30 22:41:00.128,13.247
2238444,2014-05-02 23:37:35.354,5.015
2238446,2014-05-03 01:04:14.214,4.015
2238452,2014-05-03 01:05:38.934,3.088
2238459,2014-05-03 02:24:45.631,4.2860000000000005
2238460,2014-05-03 02:24:52.533,5.019
2238519,2014-05-03 16:38:07.351,148.755
2238521,2014-05-03 16:40:40.224,2.006
2238583,2014-05-04 01:29:43.155,374.583
2238585,2014-05-04 01:36:00.753,195.585
2238795,2014-05-05 10:24:25.839,156.61700000000002
2238910,2014-05-06 09:23:16.464,179.859
2239686,2014-05-10 18:14:08.624,339.49300000000005
2239819,2014-05-11 18:32:22.569,4.614
2239820,2014-05-11 18:33:35.171,4.732
2239821,2014-05-11 19:15:50.325,3.264
2239823,2014-05-11 19:16:02.835,1.002
2242200,2014-05-23 22:19:23.573,22.166
2242202,2014-05-23 22:19:49.770,10.224
2242204,2014-05-23 22:20:09.519,2.019
