,time,value
306551,2014-03-14 10:30:40.138,76.42699999999999
307141,2014-03-14 13:52:51.075,7.442
307152,2014-03-14 13:55:15.706,16.063
307241,2014-03-14 14:16:14.525,11.034
307251,2014-03-14 14:16:25.571,30.755
307261,2014-03-14 14:21:52.927,4.05
307461,2014-03-14 15:05:06.967,19.539
307521,2014-03-14 15:26:57.122,22.179000000000002
307661,2014-03-14 17:09:25.009,2.015
307671,2014-03-14 17:09:27.029,2.4459999999999997
307681,2014-03-14 17:09:56.078,5.046
307812,2014-03-14 17:27:55.503,5.441
307821,2014-03-14 18:00:02.104,26.252
308122,2014-03-14 19:43:34.163,13.479000000000001
308132,2014-03-14 20:50:35.914,1.8330000000000002
308141,2014-03-14 21:06:11.750,4.027
308261,2014-03-14 22:20:12.785,9.043
308611,2014-03-15 10:33:45.451,71.565
308631,2014-03-15 10:35:37.434,106.756
308641,2014-03-15 10:37:24.229,33.031
308652,2014-03-15 10:40:46.230,0.5589999999999999
308661,2014-03-15 11:05:13.055,3.08
308701,2014-03-15 11:21:32.940,269.64099999999996
308711,2014-03-15 11:36:12.137,6.023
308731,2014-03-15 11:36:20.243,7.0329999999999995
308881,2014-03-15 12:28:05.089,2.01
309071,2014-03-15 13:50:08.801,7.0360000000000005
309091,2014-03-15 13:50:22.026,19.528
309101,2014-03-15 13:50:41.700,1.9269999999999998
309111,2014-03-15 13:54:43.295,21.401999999999997
309121,2014-03-15 13:55:04.746,9.381
309131,2014-03-15 13:55:14.266,1.043
309142,2014-03-15 13:55:15.312,41.117
309151,2014-03-15 13:55:56.443,11.293
309172,2014-03-15 13:56:12.918,8.113999999999999
309181,2014-03-15 13:56:21.121,1.755
309191,2014-03-15 13:56:52.223,6.106
309871,2014-03-15 15:50:57.680,134.22299999999998
310291,2014-03-15 19:20:04.789,2.011
310301,2014-03-15 19:20:06.941,33.175
310721,2014-03-16 00:47:40.397,3.612
310731,2014-03-16 00:52:56.460,4.077
311031,2014-03-16 12:39:40.334,7.035
311051,2014-03-16 12:39:59.522,22.451
311071,2014-03-16 12:40:24.706,21.447
311091,2014-03-16 12:40:50.252,157.532
311111,2014-03-16 12:43:30.798,33.242
311301,2014-03-16 14:45:09.806,3.177
311311,2014-03-16 14:45:13.055,3.699
311321,2014-03-16 14:45:42.424,4.195
311351,2014-03-16 14:47:19.229,11.065
311381,2014-03-16 14:48:43.289,3.008
311391,2014-03-16 14:48:46.302,1.47
311401,2014-03-16 14:56:51.980,3.016
311431,2014-03-16 14:57:20.167,7.0360000000000005
311451,2014-03-16 14:57:32.303,63.09
311462,2014-03-16 15:01:57.111,3.0860000000000003
311682,2014-03-16 17:01:33.141,8.338
311691,2014-03-16 17:07:05.473,14.073
312351,2014-03-16 23:38:43.033,15.124
312421,2014-03-17 07:55:01.355,17.596
312451,2014-03-17 07:56:10.772,2.088
312541,2014-03-17 08:46:07.124,10.24
312712,2014-03-17 10:53:54.752,2.005
312721,2014-03-17 10:53:56.802,33.321999999999996
312861,2014-03-17 12:01:36.398,6.093
313112,2014-03-17 15:31:48.456,4.07
313501,2014-03-17 17:51:05.424,13.22
313603,2014-03-17 18:21:04.496,10.124
313611,2014-03-17 18:21:14.640,3.0189999999999997
313812,2014-03-17 20:38:11.711,2.049
313821,2014-03-17 20:38:13.773,43.525
313841,2014-03-17 20:39:09.545,2.0140000000000002
313852,2014-03-17 20:39:11.575,61.751000000000005
313861,2014-03-17 20:41:30.407,43.285
313871,2014-03-17 20:42:13.976,2.008
313881,2014-03-17 20:42:16.003,53.373000000000005
313942,2014-03-17 20:47:50.056,526.763
314131,2014-03-17 21:44:27.301,3.052
314451,2014-03-18 00:30:31.763,11.072000000000001
314481,2014-03-18 09:00:01.020,16.211
314501,2014-03-18 09:05:10.687,15.385
314511,2014-03-18 09:05:26.140,5.188
314831,2014-03-18 12:33:34.953,6.037999999999999
314881,2014-03-18 12:38:33.621,6.0520000000000005
314952,2014-03-18 12:44:13.417,10.089
315022,2014-03-18 12:59:44.292,50.596000000000004
315061,2014-03-18 13:04:28.697,8.456
315071,2014-03-18 13:04:58.536,1.683
315081,2014-03-18 13:25:01.259,4.065
315151,2014-03-18 14:25:40.440,1.006
315161,2014-03-18 14:25:41.562,33.759
315211,2014-03-18 15:20:08.262,2.028
315221,2014-03-18 15:20:10.413,1.909
315231,2014-03-18 15:20:38.403,7.082000000000001
315251,2014-03-18 15:20:51.618,16.184
315261,2014-03-18 15:21:07.818,1.365
315271,2014-03-18 15:21:36.900,12.255
315331,2014-03-18 15:22:53.563,47.783
315341,2014-03-18 15:25:17.351,8.892000000000001
315351,2014-03-18 15:26:03.657,0.135
315361,2014-03-18 15:26:16.045,4.079
