,time,value
666401,2014-03-21 18:49:53.276,14.173
666421,2014-03-21 18:50:13.525,2.017
667401,2014-03-21 22:34:28.410,3.03
667591,2014-03-21 23:51:41.861,10.087
667711,2014-03-22 00:03:05.956,13.187000000000001
667796,2014-03-22 06:43:12.009,2.04
667881,2014-03-22 08:35:48.012,3.009
667951,2014-03-22 09:45:21.405,4.292
667991,2014-03-22 09:45:33.765,59.72
668001,2014-03-22 10:05:10.348,18.445
668021,2014-03-22 10:05:51.839,48.367
670261,2014-03-23 00:30:40.664,8.064
670311,2014-03-23 09:20:02.051,10.064
670351,2014-03-23 09:30:12.229,8.123
670371,2014-03-23 09:40:20.750,5.111000000000001
670631,2014-03-23 13:05:51.811,2.04
670861,2014-03-23 13:45:49.367,3.037
671531,2014-03-23 17:53:21.618,12.149000000000001
671801,2014-03-23 18:55:38.411,3.075
672661,2014-03-23 22:28:08.256,16.229
672751,2014-03-23 22:32:32.528,8.079
672761,2014-03-23 22:32:40.608,4.013999999999999
672771,2014-03-23 22:32:44.624,2.173
672781,2014-03-23 22:32:46.829,4.02
672791,2014-03-23 22:32:50.851,2.043
672801,2014-03-23 22:32:52.898,192.817
672931,2014-03-23 23:04:28.884,4.066
672951,2014-03-23 23:04:34.967,2.01
672981,2014-03-23 23:06:51.892,2.065
673021,2014-03-23 23:09:48.694,10.075
673081,2014-03-24 08:35:02.157,6.148
673451,2014-03-24 10:58:19.447,12.16
673461,2014-03-24 10:58:51.276,3.054
675881,2014-03-24 19:39:57.966,6.22
676161,2014-03-24 21:36:03.325,6.057
676251,2014-03-24 22:32:01.051,17.373
676281,2014-03-24 23:22:58.480,9.246
676361,2014-03-25 09:00:01.499,12.277999999999999
676421,2014-03-25 09:00:48.221,11.099
676441,2014-03-25 09:15:01.016,8.193999999999999
676641,2014-03-25 10:24:37.413,39.141
677332,2014-03-25 13:26:07.822,3.035
6773510,2014-03-25 13:26:11.888,3.03
677371,2014-03-25 13:26:17.951,5.029
677582,2014-03-25 14:16:51.164,3.011
677971,2014-03-25 16:28:01.323,6.086
678121,2014-03-25 16:35:13.528,184.248
678291,2014-03-25 17:53:44.404,5.107
679351,2014-03-25 22:45:48.933,2.023
679511,2014-03-25 23:31:06.388,23.874000000000002
679691,2014-03-25 23:55:56.135,21.467
679837,2014-03-26 00:03:24.598,2.008
679851,2014-03-26 08:30:01.414,11.198
679912,2014-03-26 08:56:53.155,19.794
679941,2014-03-26 08:59:59.874,2.017
679961,2014-03-26 09:00:03.930,2.023
680231,2014-03-26 11:15:13.529,11.085
680241,2014-03-26 11:15:24.615,8.031
680301,2014-03-26 11:29:13.569,103.15700000000001
680391,2014-03-26 11:35:22.099,3.008
680511,2014-03-26 12:47:19.165,12.217
680571,2014-03-26 12:48:04.051,354.046
680581,2014-03-26 12:53:58.098,1.006
680921,2014-03-26 13:40:23.009,3.025
681451,2014-03-26 16:10:00.141,16.34
681751,2014-03-26 17:11:43.144,32.06
681791,2014-03-26 17:13:52.900,40.301
681921,2014-03-26 22:45:31.640,2.049
681941,2014-03-26 22:45:49.211,2.072
682231,2014-03-27 00:49:49.788,9.135
682441,2014-03-27 10:30:02.065,6.132000000000001
682702,2014-03-27 12:41:26.134,9.09
683121,2014-03-27 18:52:25.825,89.195
683132,2014-03-27 18:53:55.022,72.741
683143,2014-03-27 18:55:07.766,2.025
683831,2014-03-27 23:40:36.782,22.264
684022,2014-03-28 00:41:42.184,3.014
684042,2014-03-28 00:41:48.210,193.113
