,time,value
797062,2014-03-21 14:18:51.381,19.227999999999998
797064,2014-03-21 14:19:12.637,40.25
797185,2014-03-21 18:57:03.881,38.553000000000004
797247,2014-03-21 22:20:19.891,315.481
797379,2014-03-22 11:16:34.790,13.06
797393,2014-03-22 11:27:02.329,68.64399999999999
797529,2014-03-22 14:14:01.941,148.07
797584,2014-03-22 15:58:22.032,31.176
797630,2014-03-22 17:41:42.200,12.037
797694,2014-03-22 20:05:06.967,8.021
797966,2014-03-23 13:19:34.993,154.58
798009,2014-03-23 14:20:03.224,5.044
798245,2014-03-24 09:25:18.803,6.041
798258,2014-03-24 10:18:55.048,3.076
798266,2014-03-24 10:29:53.403,47.266999999999996
798274,2014-03-24 10:43:19.838,33.232
798330,2014-03-24 12:27:11.688,5.086
798346,2014-03-24 13:23:34.463,5.022
798351,2014-03-24 13:26:43.427,4.019
798379,2014-03-24 14:04:51.720,31.301
798380,2014-03-24 14:06:03.693,1.115
798381,2014-03-24 14:06:15.558,13.174000000000001
798401,2014-03-24 14:42:22.476,5.404
798402,2014-03-24 14:43:17.604,5.033
798449,2014-03-24 15:25:51.707,56.523999999999994
798461,2014-03-24 16:07:15.618,240.08
798462,2014-03-24 16:11:18.765,82.035
798463,2014-03-24 16:13:18.591,163.476
798464,2014-03-24 16:19:42.960,6.026
798476,2014-03-24 17:13:26.601,41.405
798490,2014-03-24 17:26:29.903,109.01100000000001
798491,2014-03-24 17:29:27.111,10.122
798660,2014-03-25 08:24:16.664,122.447
798664,2014-03-25 08:26:54.279,32.222
798670,2014-03-25 08:28:02.927,103.384
799127,2014-03-25 22:35:35.209,73.273
799130,2014-03-25 22:36:55.618,46.19
799544,2014-03-26 19:27:35.154,6.047999999999999
799688,2014-03-27 09:02:30.869,12.037
799865,2014-03-27 16:03:35.739,4.78
799866,2014-03-27 16:03:41.588,3.01
799918,2014-03-27 17:46:16.846,88.54299999999999
799919,2014-03-27 17:48:27.197,9.023
799938,2014-03-27 18:04:31.150,38.191
800185,2014-03-28 11:06:44.328,170.06400000000002
800326,2014-03-28 16:08:50.246,49.292
800373,2014-03-28 17:06:27.655,4.0089999999999995
800531,2014-03-29 08:05:35.697,48.236999999999995
800556,2014-03-29 10:42:32.882,46.082
800557,2014-03-29 10:43:39.328,2.1590000000000003
800558,2014-03-29 10:49:13.453,29.9
800559,2014-03-29 10:57:42.454,2.519
800560,2014-03-29 11:08:14.693,2.094
800561,2014-03-29 11:11:53.023,2.864
800562,2014-03-29 11:15:06.868,2.5
800563,2014-03-29 11:17:42.790,6.144
800731,2014-03-29 21:04:46.834,6.462000000000001
800732,2014-03-29 21:05:24.072,6.1
801122,2014-04-03 21:09:54.763,8.059
