,time,value
1730514,2014-03-21 09:54:03.391,209.745
1730555,2014-03-21 11:16:51.029,66.836
1730557,2014-03-21 11:17:59.898,26.412
1730574,2014-03-21 11:54:02.921,67.723
1730610,2014-03-21 12:34:07.601,6.024
1730629,2014-03-21 13:01:41.240,26.247
1730631,2014-03-21 13:02:47.332,85.023
1730635,2014-03-21 13:04:24.709,30.351
1730637,2014-03-21 13:04:58.161,41.533
1730651,2014-03-21 13:20:08.658,17.499000000000002
1730659,2014-03-21 13:40:14.121,7.087000000000001
1730661,2014-03-21 13:40:22.213,78.637
1730676,2014-03-21 14:16:38.278,6.056
1730678,2014-03-21 14:16:45.346,55.33
1730680,2014-03-21 14:17:42.688,63.582
1730695,2014-03-21 14:48:40.532,54.39
1730733,2014-03-21 15:27:36.858,25.165
1730759,2014-03-21 16:24:55.934,20.168
1730763,2014-03-21 16:27:27.917,14.109000000000002
1730764,2014-03-21 16:30:17.951,7.025
1730766,2014-03-21 16:30:25.984,7.034
1730774,2014-03-21 17:36:53.219,146.247
1730840,2014-03-21 21:24:13.967,5.117
1730843,2014-03-21 21:25:22.194,1.003
1730846,2014-03-21 21:25:41.769,91.39
1730847,2014-03-21 21:27:13.861,43.016000000000005
1730848,2014-03-21 21:27:58.673,43.236999999999995
1730850,2014-03-21 21:28:43.930,10.083
1730859,2014-03-21 21:51:18.308,14.14
1730861,2014-03-21 21:51:59.628,12.045
1730893,2014-03-21 23:03:04.698,35.315
1730895,2014-03-21 23:03:42.150,10.047
1730902,2014-03-21 23:13:47.075,84.303
1730950,2014-03-22 00:09:39.976,3.063
1730955,2014-03-22 00:10:30.312,10.1
1730957,2014-03-22 00:11:02.759,23.145
1730962,2014-03-22 06:01:34.378,32.275
1730963,2014-03-22 06:02:06.654,14.164000000000001
1730966,2014-03-22 06:02:39.908,18.247
1730988,2014-03-22 10:49:05.871,173.47799999999998
1730990,2014-03-22 10:52:01.414,27.229
1731005,2014-03-22 11:24:08.364,12.099
1731021,2014-03-22 11:37:20.792,14.324000000000002
1731023,2014-03-22 11:37:51.296,1.003
1731024,2014-03-22 11:37:52.303,107.46600000000001
1731040,2014-03-22 12:02:13.367,16.328
1731042,2014-03-22 12:02:30.858,21.156999999999996
1731067,2014-03-22 12:28:04.822,25.476
1731109,2014-03-22 13:18:00.552,6.065
1731116,2014-03-22 13:22:48.786,17.187
1731151,2014-03-22 14:16:32.180,17.093
1731155,2014-03-22 14:21:24.811,4.046
1731157,2014-03-22 14:21:29.865,22.212
1731164,2014-03-22 14:30:55.483,129.579
1731179,2014-03-22 15:26:53.805,20.108
1731181,2014-03-22 15:27:16.936,15.155
1731183,2014-03-22 15:27:35.325,32.99
1731184,2014-03-22 15:28:17.640,9.823
1731185,2014-03-22 15:28:39.993,22.684
1731186,2014-03-22 15:39:45.085,48.285
1731221,2014-03-22 16:39:30.582,20.107
1731227,2014-03-22 16:41:21.696,146.829
1731228,2014-03-22 16:43:50.410,27.385
1731230,2014-03-22 16:45:38.051,31.085
1731234,2014-03-22 17:11:59.059,11.045
1731236,2014-03-22 17:12:12.134,40.131
1731243,2014-03-22 17:31:48.072,12.142999999999999
1731287,2014-03-22 18:53:28.111,26.099
1731289,2014-03-22 18:53:56.227,191.87900000000002
1731317,2014-03-22 20:05:56.938,34.134
1731329,2014-03-22 20:19:30.131,4.136
1731331,2014-03-22 20:19:36.279,1.036
1731332,2014-03-22 20:19:37.316,20.264
1731333,2014-03-22 20:19:57.592,49.321999999999996
1731340,2014-03-22 20:28:49.884,8.062999999999999
1731370,2014-03-22 21:18:19.157,7.0489999999999995
1731372,2014-03-22 21:18:27.282,31.343000000000004
1731383,2014-03-22 22:16:01.092,64.70100000000001
1731384,2014-03-22 22:18:20.963,7.029
1731386,2014-03-22 22:18:30.023,14.149000000000001
1731392,2014-03-22 22:20:58.413,69.363
1731394,2014-03-22 22:22:16.903,142.092
1731400,2014-03-22 22:30:42.575,30.421
1731420,2014-03-22 23:41:37.473,11.314
1731422,2014-03-22 23:41:49.811,6.059
1731443,2014-03-22 23:58:51.826,10.122
1731467,2014-03-23 09:13:35.717,123.75399999999999
1731469,2014-03-23 09:15:41.497,50.181999999999995
1731482,2014-03-23 10:11:27.536,12.185
1731484,2014-03-23 10:11:40.812,10.089
1731486,2014-03-23 10:11:53.933,1.002
1731488,2014-03-23 10:11:55.940,137.546
1731489,2014-03-23 10:14:52.118,1.9
1731490,2014-03-23 10:21:30.101,9.924
1731491,2014-03-23 10:30:06.384,10.011000000000001
1731492,2014-03-23 10:34:05.592,4.053
1731546,2014-03-23 11:56:57.658,8.229
1731582,2014-03-23 13:17:50.227,62.34
1731584,2014-03-23 13:18:53.640,19.147000000000002
1731588,2014-03-23 13:22:15.625,11.068
1731600,2014-03-23 13:32:20.825,7.13
1731621,2014-03-23 14:13:54.325,19.118
1731623,2014-03-23 14:14:14.483,8.062000000000001
1731625,2014-03-23 14:14:23.632,207.39700000000002
1731627,2014-03-23 14:19:58.207,2.005
1731645,2014-03-23 14:54:57.388,10.145
1731647,2014-03-23 14:55:08.615,12.288
1731676,2014-03-23 15:48:35.503,6.112
1731690,2014-03-23 16:10:12.223,20.08
1731700,2014-03-23 16:49:24.747,14.083
1731716,2014-03-23 17:11:58.755,6.063
1731718,2014-03-23 17:12:05.861,9.237
1731725,2014-03-23 17:17:24.673,296.014
1731727,2014-03-23 17:22:21.701,10.113
1731736,2014-03-23 17:34:07.976,40.235
1731738,2014-03-23 17:35:04.282,8.043
