,time,value
682486,2014-04-01 12:19:54.112,24.261
682487,2014-04-01 12:21:10.299,14.74
682488,2014-04-01 12:43:06.964,5.351
682492,2014-04-01 12:44:09.891,0.701
682493,2014-04-01 12:53:27.710,14.443
682495,2014-04-01 12:53:45.519,17.517
682496,2014-04-01 12:55:37.063,56.207
682497,2014-04-01 12:58:45.825,80.712
682498,2014-04-01 16:11:49.453,18.028
682499,2014-04-01 16:18:40.404,19.537
682502,2014-04-01 16:19:37.773,5.265
682503,2014-04-01 16:19:55.634,16.223
682504,2014-04-01 16:22:53.921,22.159000000000002
682505,2014-04-01 16:32:35.839,5.257999999999999
682507,2014-04-01 16:33:05.305,0.41700000000000004
682508,2014-04-01 16:42:55.859,5.127000000000001
682510,2014-04-01 16:43:12.233,1.04
682512,2014-04-01 16:43:31.967,0.282
682513,2014-04-01 16:44:29.959,15.556
682514,2014-04-01 16:51:03.046,13.366
682516,2014-04-01 16:51:26.743,1.003
682519,2014-04-01 16:51:53.082,1.003
682521,2014-04-01 16:52:03.177,1.033
682523,2014-04-01 16:55:02.266,1.018
682525,2014-04-01 16:55:21.677,2.0909999999999997
682527,2014-04-01 16:55:28.319,1.078
682529,2014-04-01 16:55:41.046,1.32
682530,2014-04-01 17:03:42.480,15.943
682531,2014-04-01 17:08:39.861,18.814
682532,2014-04-01 17:15:16.035,5.135
682534,2014-04-01 17:16:17.244,3.0039999999999996
682536,2014-04-01 17:17:02.802,9.361
682537,2014-04-01 17:22:55.608,5.146
682539,2014-04-01 17:23:13.461,0.017
682540,2014-04-01 17:36:45.950,7.294
682542,2014-04-01 17:38:14.211,0.833
682543,2014-04-01 17:38:15.808,11.11
682549,2014-04-01 17:40:55.852,17.448
682550,2014-04-01 17:49:34.280,14.792
682551,2014-04-01 17:54:46.763,15.142999999999999
682552,2014-04-01 17:59:35.940,16.429000000000002
682556,2014-04-01 18:10:05.056,3.0260000000000002
682557,2014-04-01 18:10:08.101,32.304
682562,2014-04-01 18:15:33.680,8.068999999999999
682567,2014-04-01 18:26:26.625,1.084
