,time,value
571877,2014-03-20 23:14:03.073,249.90400000000002
571903,2014-03-21 08:32:01.032,179.668
571905,2014-03-21 08:35:02.740,651.008
571906,2014-03-21 09:26:27.839,4.0169999999999995
571908,2014-03-21 09:26:44.911,7.019
571951,2014-03-21 13:31:34.536,208.82299999999998
571952,2014-03-21 14:02:40.890,3.06
571967,2014-03-21 14:52:19.263,342.23900000000003
572040,2014-03-22 00:25:49.082,780.07
572068,2014-03-22 09:48:32.773,184.476
572070,2014-03-22 09:51:42.301,10.242
572075,2014-03-22 09:52:45.776,111.277
572076,2014-03-22 10:41:34.986,5.1770000000000005
572105,2014-03-22 14:10:58.348,575.316
572265,2014-03-23 14:57:14.509,17.046
572267,2014-03-23 14:57:37.578,67.247
572268,2014-03-23 14:59:14.920,243.44799999999998
572269,2014-03-23 15:07:55.677,10.041
572270,2014-03-23 15:08:16.676,3.17
572277,2014-03-23 15:18:44.323,281.238
572282,2014-03-23 15:23:55.778,142.539
572284,2014-03-23 15:26:31.391,663.9910000000001
572285,2014-03-23 15:46:57.806,2.543
572286,2014-03-23 15:48:03.756,1.788
572287,2014-03-23 15:53:19.717,1.9340000000000002
572288,2014-03-23 15:54:58.907,142.515
572289,2014-03-23 16:16:26.776,3.034
572318,2014-03-23 18:20:00.388,75.274
572320,2014-03-23 18:21:39.767,194.669
572355,2014-03-23 20:15:26.296,78.556
572356,2014-03-23 20:17:56.052,1.6569999999999998
572357,2014-03-23 20:19:36.874,3.085
572358,2014-03-23 20:24:30.322,2.079
572396,2014-03-23 22:58:37.424,209.755
572425,2014-03-24 08:48:24.204,96.41799999999999
572427,2014-03-24 08:50:02.651,298.079
572429,2014-03-24 08:55:02.736,60.178999999999995
572509,2014-03-24 11:13:50.111,107.383
572510,2014-03-24 11:15:51.211,10.485999999999999
572511,2014-03-24 11:18:02.438,2.639
572512,2014-03-24 11:19:06.378,4.1819999999999995
572513,2014-03-24 11:19:19.312,8.021
572514,2014-03-24 11:22:30.680,134.585
572704,2014-03-25 15:31:34.029,137.24
572705,2014-03-25 16:03:49.671,145.203
572706,2014-03-25 16:15:30.690,15.787
572707,2014-03-25 16:23:40.009,254.575
572708,2014-03-25 16:38:35.805,39.274
572709,2014-03-25 16:40:42.704,9.91
572710,2014-03-25 16:42:48.644,10.208
572711,2014-03-25 16:42:58.855,894.89
572731,2014-03-25 18:18:44.994,277.54200000000003
572732,2014-03-25 18:35:33.677,7.022
572813,2014-03-26 11:47:23.206,54.408
572815,2014-03-26 11:48:24.680,38.661
572816,2014-03-26 11:58:54.086,3.113
572818,2014-03-26 11:59:09.256,1.625
572819,2014-03-26 12:07:55.931,3.023
572851,2014-03-26 13:51:54.237,665.5939999999999
572853,2014-03-26 14:03:12.918,282.953
572854,2014-03-26 14:19:54.403,4.039
572902,2014-03-26 16:45:42.342,210.8
572908,2014-03-26 16:50:52.825,421.514
572957,2014-03-26 19:38:53.617,131.899
572958,2014-03-26 19:45:15.792,3.215
572993,2014-03-26 21:09:47.071,338.587
572994,2014-03-26 21:38:46.832,275.806
572995,2014-03-26 22:20:40.372,5.018
573004,2014-03-26 22:45:11.665,97.344
573006,2014-03-26 22:46:58.046,532.443
573047,2014-03-27 08:53:53.141,829.255
573049,2014-03-27 09:07:53.464,2.02
573057,2014-03-27 09:08:51.776,123.596
573058,2014-03-27 09:10:57.786,10.634
573059,2014-03-27 09:44:23.846,6.194
573107,2014-03-27 13:45:11.898,235.313
573108,2014-03-27 13:56:30.930,1.506
573109,2014-03-27 14:34:07.953,1.879
573110,2014-03-27 14:46:03.805,4.235
573161,2014-03-27 18:24:39.052,478.99300000000005
